,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
1417,afternoon,Friday,COLOR,JOANNE,COLOR,JOANNE,1,70,Friday,afternoon,0,0,210,2,0,2,0,0,0,0,35
1418,morning,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1419,morning,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1420,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,2,50,Thursday,morning,0,1,50,2,2,0,2,0,0,0,2
1421,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,50,Saturday,morning,0,0,100,3,3,0,2,0,0,0,4
1422,morning,Thursday,MISC,JOANNE,STYLE,SINEAD,1,50,Wednesday,afternoon,0,0,150,4,4,0,2,0,0,0,8
1423,,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,50,Wednesday,afternoon,0,0,150,4,4,0,2,0,0,0,8
1424,,Thursday,COLOR,JOANNE,STYLE,SINEAD,1,50,Wednesday,afternoon,0,0,150,4,4,0,2,0,0,1,8
1425,afternoon,Tuesday,STYLE,SINEAD,COLOR,JOANNE,1,0,Thursday,,1,0,150,7,5,1,2,2,1,0,5
1426,morning,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,0,Thursday,,1,0,150,7,5,1,2,2,1,0,5
1427,afternoon,Wednesday,MISC,SINEAD,COLOR,JOANNE,2,250,Tuesday,morning,0,1,400,9,6,2,4,2,1,1,1
1428,morning,Saturday,STYLE,SINEAD,MISC,SINEAD,1,25,Wednesday,afternoon,1,0,425,10,6,2,4,2,2,0,10
1429,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,80.73,Saturday,morning,0,1,475,11,7,2,5,2,2,0,7
1430,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,80.73,Saturday,morning,0,1,475,11,7,2,5,2,2,0,7
1431,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1432,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1433,,Wednesday,STYLE,JJ,STYLE,JJ,1,40,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,1,35
1434,morning,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1435,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1436,afternoon,Saturday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1437,evening,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1438,evening,Thursday,MISC,HOUSE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1439,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1440,afternoon,Tuesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1441,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1442,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,40,Saturday,afternoon,0,0,40,1,1,0,0,0,0,0,70
1443,afternoon,Sunday,COLOR,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1444,,Sunday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1445,afternoon,Sunday,COLOR,JJ,STYLE,JJ,1,0,Sunday,,1,0,0,2,1,1,0,1,2,1,42
1446,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1447,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,60,Tuesday,evening,0,0,60,1,1,0,0,0,0,0,42
1448,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,80,Tuesday,evening,0,0,140,2,2,0,0,0,0,0,35
1449,morning,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1450,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1451,evening,Thursday,MISC,JJ,STYLE,JJ,1,82,Thursday,morning,0,0,82,1,1,0,0,0,0,0,7
1452,afternoon,Friday,STYLE,TANYA,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1453,afternoon,Friday,COLOR,TANYA,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1454,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1455,morning,Saturday,STYLE,TANYA,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1456,morning,Saturday,COLOR,TANYA,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1457,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1458,morning,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1459,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,152,Saturday,morning,0,1,152,2,1,1,2,0,0,0,56
1460,afternoon,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1461,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1462,morning,Wednesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1463,evening,Thursday,STYLE,JJ,COLOR,KELLY,2,172,Wednesday,morning,0,1,172,2,1,1,2,0,0,0,43
1464,afternoon,Thursday,COLOR,JOANNE,COLOR,KELLY,2,172,Wednesday,morning,0,1,172,2,1,1,2,0,0,0,43
1465,morning,Wednesday,STYLE,JJ,COLOR,JOANNE,2,242,Thursday,afternoon,0,1,414,4,2,2,4,0,0,0,62
1466,morning,Wednesday,COLOR,JOANNE,COLOR,JOANNE,2,242,Thursday,afternoon,0,1,414,4,2,2,4,0,0,0,62
1467,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1468,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1469,morning,Saturday,COLOR,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1470,morning,Saturday,STYLE,JJ,COLOR,JJ,2,102,Saturday,morning,0,1,102,2,1,1,1,0,0,0,28
1471,morning,Saturday,COLOR,JOANNE,COLOR,JJ,2,102,Saturday,morning,0,1,102,2,1,1,1,0,0,0,28
1472,evening,Thursday,STYLE,JJ,COLOR,JOANNE,2,155.45,Saturday,morning,0,1,239,4,2,2,3,0,0,0,33
1473,evening,Thursday,COLOR,JOANNE,COLOR,JOANNE,2,155.45,Saturday,morning,0,1,239,4,2,2,3,0,0,0,33
1474,evening,Friday,STYLE,JJ,COLOR,JOANNE,2,187,Thursday,evening,0,1,426,6,3,3,5,0,0,0,29
1475,evening,Friday,COLOR,JOANNE,COLOR,JOANNE,2,187,Thursday,evening,0,1,426,6,3,3,5,0,0,0,29
1476,afternoon,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1477,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1478,morning,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1479,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1480,,Wednesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1481,afternoon,Wednesday,STYLE,JJ,COLOR,KELLY,1,0,Wednesday,,1,0,40,2,1,1,0,1,1,0,42
1482,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,afternoon,0,0,100,3,2,1,0,1,1,0,34
1483,morning,Saturday,STYLE,JJ,STYLE,JJ,1,60,Tuesday,afternoon,0,0,160,4,3,1,0,1,1,0,32
1484,afternoon,Sunday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1485,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,306.1,Sunday,afternoon,0,1,82,1,1,0,1,0,0,0,23
1486,afternoon,Tuesday,COLOR,JOANNE,STYLE,JJ,1,306.1,Sunday,afternoon,0,1,82,1,1,0,1,0,0,0,23
1487,morning,Friday,STYLE,JJ,COLOR,JOANNE,2,192,Tuesday,afternoon,0,1,274,3,2,1,3,0,0,0,24
1488,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,102,Friday,morning,0,0,376,4,3,1,3,0,0,0,35
1489,afternoon,Friday,COLOR,JOANNE,STYLE,JJ,1,102,Friday,morning,0,0,376,4,3,1,3,0,0,0,35
1490,morning,Saturday,MISC,JOANNE,COLOR,JOANNE,2,259.55,Friday,afternoon,0,1,618,6,4,2,5,0,0,0,15
1491,afternoon,Sunday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1492,afternoon,Saturday,STYLE,SINEAD,STYLE,JJ,1,82,Sunday,afternoon,0,0,82,1,1,0,0,0,0,0,6
1493,morning,Saturday,COLOR,JOANNE,STYLE,JJ,1,82,Sunday,afternoon,0,0,82,1,1,0,0,0,0,0,6
1494,afternoon,Tuesday,STYLE,JJ,COLOR,JOANNE,2,135,Saturday,morning,0,1,217,3,2,1,2,0,0,0,66
1495,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,135,Saturday,morning,0,1,217,3,2,1,2,0,0,0,66
1496,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1497,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1498,afternoon,Saturday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1499,,Saturday,COLOR,KELLY,COLOR,KELLY,2,127.45,Saturday,afternoon,0,1,100,2,1,1,2,0,0,1,7
1500,morning,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1501,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1502,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,206.5,Saturday,morning,0,1,82,1,1,0,1,0,0,0,76
1503,afternoon,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1504,afternoon,Friday,COLOR,JOANNE,COLOR,JOANNE,1,162.1,Friday,afternoon,0,1,100,1,0,1,1,0,0,0,42
1505,,Friday,COLOR,JOANNE,COLOR,JOANNE,1,170.73,Friday,afternoon,0,1,240,2,0,2,2,0,0,0,28
1506,afternoon,Friday,COLOR,JOANNE,COLOR,JOANNE,0,0,Friday,,0,0,240,3,0,3,2,1,0,0,7
1507,morning,Saturday,STYLE,JJ,COLOR,JOANNE,1,199.4,Friday,afternoon,0,1,380,4,0,4,3,1,0,0,1
1508,,Friday,COLOR,JOANNE,STYLE,JJ,1,102,Saturday,morning,0,0,482,5,1,4,3,1,0,0,6
1509,afternoon,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1510,afternoon,Wednesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1511,afternoon,Thursday,STYLE,BECKY,COLOR,KELLY,2,160,Wednesday,afternoon,0,1,160,2,1,1,2,0,0,1,15
1512,afternoon,Thursday,COLOR,JJ,COLOR,KELLY,2,160,Wednesday,afternoon,0,1,160,2,1,1,2,0,0,1,15
1513,morning,Wednesday,STYLE,JJ,COLOR,JJ,2,0,Thursday,afternoon,1,0,210,4,2,2,2,0,2,0,27
1514,morning,Saturday,STYLE,JJ,STYLE,JJ,1,102,Wednesday,morning,0,0,312,5,3,2,2,0,2,0,31
1515,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1516,afternoon,Thursday,COLOR,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1517,afternoon,Thursday,STYLE,JJ,COLOR,JJ,2,0,Thursday,afternoon,1,0,0,2,1,1,0,0,2,0,21
1518,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,60,Thursday,afternoon,0,0,60,3,2,1,0,0,2,0,19
1519,afternoon,Tuesday,COLOR,JJ,STYLE,JJ,1,60,Thursday,afternoon,0,0,60,3,2,1,0,0,2,0,19
1520,morning,Tuesday,STYLE,JJ,COLOR,JJ,2,105,Tuesday,afternoon,0,1,165,5,3,2,2,0,2,0,21
1521,morning,Tuesday,COLOR,JJ,COLOR,JJ,2,105,Tuesday,afternoon,0,1,165,5,3,2,2,0,2,0,21
1522,afternoon,Tuesday,COLOR,JJ,COLOR,JJ,2,105,Tuesday,morning,0,1,270,7,4,3,4,0,2,0,14
1523,,Tuesday,STYLE,JJ,COLOR,JJ,2,105,Tuesday,morning,0,1,270,7,4,3,4,0,2,1,14
1524,,Tuesday,STYLE,JJ,STYLE,JJ,1,0,Tuesday,,1,0,315,9,5,4,4,1,3,0,14
1525,,Tuesday,COLOR,JJ,STYLE,JJ,1,0,Tuesday,,1,0,315,9,5,4,4,1,3,0,14
1526,afternoon,Wednesday,STYLE,JJ,COLOR,JJ,0,0,Tuesday,,0,0,315,11,6,5,4,3,3,0,8
1527,afternoon,Wednesday,COLOR,JJ,COLOR,JJ,0,0,Tuesday,,0,0,315,11,6,5,4,3,3,0,8
1528,morning,Thursday,COLOR,JJ,COLOR,JJ,2,105,Wednesday,afternoon,0,1,420,13,7,6,6,3,3,0,15
1529,afternoon,Friday,STYLE,JJ,COLOR,JJ,1,45,Thursday,morning,0,0,465,14,7,7,6,3,3,0,22
1530,afternoon,Friday,COLOR,JJ,COLOR,JJ,1,45,Thursday,morning,0,0,465,14,7,7,6,3,3,0,22
1531,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1532,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,40,Thursday,afternoon,0,0,40,1,1,0,0,0,0,0,133
1533,afternoon,Sunday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1534,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1535,afternoon,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1536,evening,Tuesday,STYLE,BECKY,COLOR,JOANNE,2,180,Friday,afternoon,0,1,180,2,1,1,2,0,0,0,39
1537,evening,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,180,Friday,afternoon,0,1,180,2,1,1,2,0,0,0,39
1538,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1539,morning,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1540,morning,Wednesday,STYLE,JJ,STYLE,BECKY,1,60,Friday,morning,0,0,60,1,1,0,0,0,0,0,47
1541,afternoon,Thursday,STYLE,BECKY,STYLE,JJ,1,90,Wednesday,morning,0,0,150,2,2,0,0,0,0,0,50
1542,morning,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1543,afternoon,Sunday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1544,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1545,evening,Sunday,STYLE,BECKY,STYLE,BECKY,1,60,Saturday,morning,0,0,60,1,1,0,0,0,0,0,57
1546,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,80,Sunday,evening,0,0,140,2,2,0,0,0,0,0,47
1547,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1548,evening,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,35,Saturday,morning,0,0,35,1,1,0,0,0,0,0,26
1549,morning,Thursday,STYLE,BECKY,STYLE,SINEAD,1,55,Thursday,evening,0,0,90,2,2,0,0,0,0,0,28
1550,morning,Saturday,STYLE,BECKY,STYLE,BECKY,1,50,Thursday,morning,0,0,140,3,3,0,0,0,0,0,30
1551,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1552,evening,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1553,afternoon,Tuesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1554,evening,Tuesday,STYLE,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1555,,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1556,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1557,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1558,evening,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1559,evening,Wednesday,STYLE,JJ,STYLE,JJ,1,40,Wednesday,evening,0,0,40,1,1,0,0,0,0,0,49
1560,evening,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1561,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1562,afternoon,Thursday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1563,afternoon,Friday,MISC,BECKY,COLOR,KELLY,2,192,Thursday,afternoon,0,1,192,2,1,1,2,0,0,0,15
1564,afternoon,Wednesday,STYLE,JJ,MISC,BECKY,1,0,Friday,afternoon,0,0,192,3,1,1,2,0,0,0,54
1565,afternoon,Wednesday,COLOR,JOANNE,MISC,BECKY,1,0,Friday,afternoon,0,0,192,3,1,1,2,0,0,0,54
1566,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1567,,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1568,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1569,morning,Thursday,STYLE,BECKY,STYLE,BECKY,1,60,Tuesday,evening,0,0,60,1,1,0,0,0,0,0,37
1570,morning,Tuesday,STYLE,BECKY,STYLE,BECKY,1,60,Thursday,morning,0,0,120,2,2,0,0,0,0,0,19
1571,morning,Thursday,STYLE,BECKY,STYLE,BECKY,1,60,Tuesday,morning,0,0,180,3,3,0,0,0,0,0,23
1572,morning,Thursday,STYLE,BECKY,STYLE,BECKY,1,60,Thursday,morning,0,0,240,4,4,0,0,0,0,0,21
1573,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1574,morning,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1575,morning,Thursday,STYLE,JJ,STYLE,JJ,1,82,Wednesday,morning,0,0,82,1,1,0,0,0,0,0,71
1576,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1577,evening,Friday,STYLE,JJ,STYLE,JJ,1,281.2,Friday,morning,0,1,82,1,1,0,1,0,0,0,91
1578,,Thursday,STYLE,JJ,STYLE,JJ,1,82,Friday,evening,0,0,164,2,2,0,1,0,0,0,6
1579,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1580,evening,Friday,STYLE,JJ,STYLE,JJ,1,0,Tuesday,evening,1,0,0,1,1,0,0,0,1,0,52
1581,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,60,Friday,evening,0,0,60,2,2,0,0,0,1,0,32
1582,afternoon,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1583,evening,Tuesday,STYLE,KELLY,STYLE,KELLY,1,30,Wednesday,afternoon,0,0,30,1,1,0,0,0,0,0,48
1584,afternoon,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1585,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1586,morning,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1587,morning,Friday,STYLE,HOUSE,STYLE,BECKY,1,30,Friday,morning,0,0,30,1,1,0,0,0,0,0,14
1588,morning,Friday,STYLE,BECKY,STYLE,HOUSE,1,250,Friday,morning,0,0,280,2,2,0,0,0,0,1,7
1589,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,morning,1,0,330,3,3,0,0,0,1,1,7
1590,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,morning,1,0,380,4,4,0,0,0,2,0,7
1591,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,80,Friday,morning,0,0,460,5,5,0,0,0,2,1,7
1592,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,morning,1,0,510,6,6,0,0,0,3,1,7
1593,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,morning,1,0,560,7,7,0,0,0,4,1,14
1594,morning,Friday,STYLE,HOUSE,STYLE,BECKY,1,0,Friday,morning,1,0,610,8,8,0,0,0,5,0,7
1595,,Friday,STYLE,BECKY,STYLE,HOUSE,1,250,Friday,morning,0,0,860,9,9,0,0,0,5,0,7
1596,morning,Friday,STYLE,BECKY,STYLE,HOUSE,1,250,Friday,morning,0,0,860,9,9,0,0,0,5,1,7
1597,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,morning,1,0,960,11,11,0,0,1,6,1,7
1598,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,morning,1,0,1010,12,12,0,0,1,7,1,7
1599,,Friday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,morning,1,0,1060,13,13,0,0,1,8,0,7
1600,morning,Thursday,STYLE,BECKY,STYLE,BECKY,0,0,Friday,,0,0,1060,14,14,0,0,2,8,1,6
1601,afternoon,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1602,afternoon,Thursday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1603,morning,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1604,morning,Saturday,STYLE,BECKY,STYLE,BECKY,1,230,Tuesday,morning,0,0,230,1,1,0,0,0,0,1,11
1605,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0,Saturday,morning,1,0,280,2,2,0,0,0,1,1,10
1606,morning,Thursday,STYLE,BECKY,STYLE,BECKY,1,0,Tuesday,afternoon,1,0,330,3,3,0,0,0,2,1,9
1607,,Saturday,STYLE,BECKY,STYLE,BECKY,1,0,Thursday,morning,1,0,380,4,4,0,0,0,3,0,9
1608,evening,Friday,STYLE,BECKY,STYLE,BECKY,0,0,Saturday,,0,0,380,5,5,0,0,1,3,1,6
1609,,Saturday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,evening,1,0,430,6,6,0,0,1,4,0,8
1610,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,0,0,Saturday,,0,0,430,7,7,0,0,2,4,1,7
1611,morning,Saturday,STYLE,HOUSE,STYLE,BECKY,1,0,Saturday,afternoon,1,0,480,8,8,0,0,2,5,0,28
1612,evening,Friday,STYLE,BECKY,STYLE,HOUSE,1,230,Saturday,morning,0,0,710,9,9,0,0,2,5,1,13
1613,,Thursday,STYLE,BECKY,STYLE,BECKY,1,0,Friday,evening,1,0,760,10,10,0,0,2,6,1,6
1614,morning,Friday,STYLE,BECKY,STYLE,BECKY,0,0,Thursday,,1,0,760,11,11,0,0,3,7,0,1
1615,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,80,Friday,morning,0,0,840,12,12,0,0,3,7,1,7
1616,afternoon,Sunday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1617,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,1,60,Sunday,afternoon,0,0,60,1,1,0,0,0,0,0,95
1618,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1619,morning,Sunday,MISC,HOUSE,STYLE,JJ,1,40,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,16
1620,morning,Sunday,MISC,HOUSE,STYLE,JJ,1,40,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,16
1621,afternoon,Wednesday,STYLE,JJ,MISC,HOUSE,1,0,Sunday,morning,0,0,40,3,1,0,0,0,0,0,59
1622,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1623,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,40,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,0,21
1624,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,93.2,Wednesday,morning,0,1,80,2,2,0,1,0,0,0,28
1625,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,morning,0,0,140,3,3,0,1,0,0,0,28
1626,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,morning,0,0,200,4,4,0,1,0,0,0,28
1627,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1628,evening,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1629,morning,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,70,Thursday,evening,0,0,70,1,1,0,0,0,0,0,35
1630,morning,Thursday,STYLE,BECKY,STYLE,SINEAD,1,90,Thursday,morning,0,0,160,2,2,0,0,0,0,0,56
1631,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1632,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,40,Tuesday,morning,0,0,40,1,1,0,0,0,0,0,16
1633,morning,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1634,afternoon,Saturday,STYLE,JJ,COLOR,JOANNE,1,140,Saturday,morning,0,0,140,1,0,1,0,0,0,0,56
1635,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,1,140,Saturday,morning,0,0,140,1,0,1,0,0,0,0,56
1636,morning,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1637,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1638,afternoon,Wednesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1639,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1640,afternoon,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1641,morning,Saturday,STYLE,JJ,COLOR,JOANNE,1,50,Saturday,afternoon,0,0,50,1,0,1,0,0,0,0,42
1642,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,1,50,Saturday,afternoon,0,0,50,1,0,1,0,0,0,0,42
1643,,Thursday,COLOR,JJ,COLOR,JOANNE,2,172,Saturday,morning,0,1,222,3,1,2,2,0,0,0,19
1644,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1645,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,30,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,43
1646,morning,Sunday,STYLE,BECKY,STYLE,BECKY,1,50,Friday,afternoon,0,0,80,2,2,0,0,0,0,0,44
