,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
1736,2114,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,unstress,missing,missing,"['Or', 'laid', 'great', 'bases', 'for', 'eternity']",152,Shakespeare,0.8,0.75
1737,2115,9,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Which', 'proves', 'more', 'short', 'than', 'waste', 'or', 'ruining']",152,Shakespeare,0.15,0.2
1738,2116,11,stress,stress,stress,stress,stress,unstress,stress,stress,unstress,missing,missing,missing,"['Have', 'I', 'not', 'seen', 'dwellers', 'on', 'form', 'and', 'favour']",152,Shakespeare,0.0,0.0
1739,2117,10,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['Lose', 'all', 'and', 'more', 'by', 'paying', 'too', 'much', 'rent']",152,Shakespeare,0.35,0.35
1740,2118,10,unstress,stress,unstress,missing,unstress,stress,stress,unstress,missing,missing,missing,missing,"['For', 'compound', 'sweet;', 'forgoing', 'simple', 'savour']",152,Shakespeare,0.175,0.503571428571
1741,2119,10,stress,unstress,unstress,missing,missing,stress,stress,stress,unstress,stress,missing,missing,"['Pitiful', 'thrivers', 'in', 'their', 'gazing', 'spent']",152,Shakespeare,-0.1,0.1
1742,2120,10,missing,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['No;', 'let', 'me', 'be', 'obsequious', 'in', 'thy', 'heart']",152,Shakespeare,0.0,0.0
1743,2121,9,unstress,stress,stress,stress,missing,missing,missing,stress,stress,missing,missing,missing,"['And', 'take', 'thou', 'my', 'oblation', 'poor', 'but', 'free']",152,Shakespeare,0.0,0.7
1744,2122,10,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Which', 'is', 'not', 'mix', 'with', 'seconds', 'knows', 'no', 'art']",152,Shakespeare,0.0,0.0
1745,2123,9,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['But', 'mutual', 'render', 'only', 'me', 'for', 'thee']",152,Shakespeare,0.0,1.0
1746,2124,9,stress,stress,missing,missing,unstress,stress,unstress,stress,stress,missing,missing,missing,"['Hence', 'thou', 'suborned', 'informer', 'a', 'true', 'soul']",152,Shakespeare,0.35,0.65
1747,2125,10,stress,stress,missing,missing,stress,stress,unstress,stress,unstress,stress,missing,missing,"['When', 'most', 'impeachd', 'stands', 'least', 'in', 'thy', 'control']",152,Shakespeare,0.1,0.45
1748,2129,12,stress,stress,stress,stress,unstress,stress,stress,unstress,stress,stress,unstress,missing,"['O', 'thou', 'my', 'lovely', 'boy', 'who', 'in', 'thy', 'power']",153,Shakespeare,0.5,0.75
1749,2130,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Dost', 'hold', 'Time', 'fickle', 'glass', 'his', 'fickle', 'hour;']",153,Shakespeare,0.0,0.0
1750,2131,10,stress,stress,stress,stress,unstress,stress,unstress,unstress,stress,missing,missing,missing,"['Who', 'hast', 'by', 'waning', 'grown', 'and', 'therein', 'showst']",153,Shakespeare,0.0,0.0
1751,2132,11,stress,stress,unstress,stress,unstress,unstress,stress,stress,stress,stress,missing,missing,"['Thy', 'lovers', 'withering', 'as', 'thy', 'sweet', 'self', 'growst']",153,Shakespeare,0.35,0.65
1752,2133,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['If', 'Nature', 'sovereign', 'mistress', 'over', 'wrack']",153,Shakespeare,0.0,0.0
1753,2134,9,stress,stress,missing,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['As', 'thou', 'goest', 'onwards', 'still', 'will', 'pluck', 'thee', 'back']",153,Shakespeare,0.0,0.0
1754,2135,9,stress,stress,stress,stress,unstress,stress,stress,unstress,missing,missing,missing,missing,"['She', 'keeps', 'thee', 'to', 'this', 'purpose', 'that', 'her', 'skill']",153,Shakespeare,0.0,0.0
1755,2136,10,stress,stress,unstress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,"['May', 'time', 'disgrace', 'and', 'wretched', 'minutes', 'kill']",153,Shakespeare,0.0,0.0
1756,2137,11,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,"['Yet', 'fear', 'her', 'O', 'thou', 'minion', 'of', 'her', 'pleasure']",153,Shakespeare,0.0,0.0
1757,2138,11,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,"['She', 'may', 'detain', 'but', 'not', 'still', 'keep', 'her', 'treasure']",153,Shakespeare,0.0,0.0
1758,2139,11,unstress,stress,unstress,missing,missing,missing,missing,stress,unstress,stress,unstress,missing,"['Her', 'audit', '(though', 'delayed)', 'answered', 'must', 'be']",153,Shakespeare,0.0,0.0
1759,2140,8,unstress,stress,missing,missing,unstress,stress,stress,unstress,missing,missing,missing,missing,"['And', 'her', 'quietus', 'is', 'to', 'render', 'thee']",153,Shakespeare,0.0,0.0
1760,2144,10,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['In', 'the', 'old', 'age', 'black', 'was', 'not', 'counted', 'fair']",154,Shakespeare,0.211111111111,0.511111111111
1761,2145,11,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['Or', 'if', 'it', 'were', 'it', 'bore', 'not', 'beauty', 'name;']",154,Shakespeare,0.0,0.0
1762,2146,10,stress,stress,unstress,stress,stress,unstress,unstress,stress,unstress,stress,missing,missing,"['But', 'now', 'is', 'black', 'beauty', 'successive', 'heir']",154,Shakespeare,-0.166666666667,0.433333333333
1763,2147,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'beauty', 'slander', 'with', 'a', 'bastard', 'shame']",154,Shakespeare,0.0,0.0
1764,2148,11,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,"['For', 'since', 'each', 'hand', 'hath', 'put', 'on', 'Nature', 'power']",154,Shakespeare,0.0,0.0
1765,2149,10,missing,missing,unstress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Fairing', 'the', 'foul', 'with', 'Art', 'false', 'borrowed', 'face']",154,Shakespeare,-0.4,0.6
1766,2150,11,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,"['Sweet', 'beauty', 'hath', 'no', 'name', 'no', 'holy', 'bower']",154,Shakespeare,0.35,0.65
1767,2151,10,stress,stress,missing,missing,unstress,stress,stress,stress,unstress,stress,missing,missing,"['But', 'is', 'profand', 'if', 'not', 'lives', 'in', 'disgrace']",154,Shakespeare,0.0,0.0
1768,2152,11,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,missing,"['Therefore', 'my', 'mistress', 'eyes', 'are', 'raven', 'black']",154,Shakespeare,-0.166666666667,0.433333333333
1769,2153,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Her', 'eyes', 'so', 'suited', 'and', 'they', 'mourners', 'seem']",154,Shakespeare,0.0,0.0
1770,2154,10,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['At', 'such', 'who', 'not', 'born', 'fair', 'no', 'beauty', 'lack']",154,Shakespeare,0.35,0.7
1771,2155,9,missing,missing,unstress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,"['Slandring', 'creation', 'with', 'a', 'false', 'esteem']",154,Shakespeare,-0.4,0.6
1772,2156,10,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Yet', 'so', 'they', 'mourn', 'becoming', 'of', 'their', 'woe']",155,Shakespeare,0.45,0.85
1773,2157,11,unstress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['That', 'every', 'tongue', 'says', 'beauty', 'should', 'look', 'so']",155,Shakespeare,0.0,0.0
1774,2161,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['How', 'oft', 'when', 'thou', 'my', 'music', 'music', 'playst']",155,Shakespeare,0.0,0.0
1775,2162,9,unstress,stress,unstress,stress,stress,stress,stress,unstress,stress,missing,missing,missing,"['Upon', 'that', 'blessed', 'wood', 'whose', 'motion', 'sounds']",155,Shakespeare,0.0,0.0
1776,2163,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['With', 'thy', 'sweet', 'fingers', 'when', 'thou', 'gently', 'swayst']",155,Shakespeare,0.275,0.725
1777,2164,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['The', 'wiry', 'concord', 'that', 'mine', 'ear', 'confounds']",155,Shakespeare,0.0,0.0
1778,2165,10,stress,stress,stress,unstress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Do', 'I', 'envy', 'those', 'jacks', 'that', 'nimble', 'leap']",155,Shakespeare,0.0,0.0
1779,2166,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['To', 'kiss', 'the', 'tender', 'inward', 'of', 'thy', 'hand']",155,Shakespeare,0.0,0.0
1780,2167,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Whilst', 'my', 'poor', 'lips', 'which', 'should', 'that', 'harvest', 'reap']",155,Shakespeare,-0.4,0.6
1781,2168,9,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['At', 'the', 'wood', 'boldness', 'by', 'thee', 'blushing', 'stand']",155,Shakespeare,0.0,0.0
1782,2169,9,unstress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['To', 'be', 'so', 'tickled', 'they', 'would', 'change', 'their', 'state']",155,Shakespeare,0.0,0.0
1783,2170,9,unstress,unstress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,missing,"['And', 'situation', 'with', 'those', 'dancing', 'chips']",156,Shakespeare,0.0,0.0
1784,2171,10,missing,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Oer', 'whom', 'thy', 'fingers', 'walk', 'with', 'gentle', 'gait']",156,Shakespeare,0.2,0.8
1785,2172,10,stress,unstress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Making', 'dead', 'wood', 'more', 'bless', 'than', 'living', 'lips']",156,Shakespeare,0.15,0.45
1786,2173,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Since', 'saucy', 'jacks', 'so', 'happy', 'are', 'in', 'this']",156,Shakespeare,0.8,1.0
1787,2174,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Give', 'them', 'thy', 'fingers', 'me', 'thy', 'lips', 'to', 'kiss']",156,Shakespeare,0.0,0.0
1788,2178,11,unstress,unstress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['The', 'expense', 'of', 'spirit', 'in', 'a', 'waste', 'of', 'shame']",156,Shakespeare,-0.2,0.0
1789,2179,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Is', 'lust', 'in', 'action', 'and', 'till', 'action', 'lust']",156,Shakespeare,0.1,0.1
1790,2180,11,unstress,missing,missing,stress,unstress,unstress,stress,unstress,stress,stress,stress,missing,"['Is', 'perjurd', 'murderous', 'bloody', 'full', 'of', 'blame']",156,Shakespeare,-0.225,0.725
1791,2181,9,stress,unstress,unstress,stress,stress,stress,stress,stress,missing,missing,missing,missing,"['Savage', 'extreme', 'rude', 'cruel', 'not', 'to', 'trust;']",156,Shakespeare,-0.475,0.866666666667
1792,2182,9,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['Enjoy', 'no', 'sooner', 'but', 'despised', 'straight;']",156,Shakespeare,0.3,0.45
1793,2183,10,stress,stress,unstress,missing,missing,stress,stress,stress,unstress,stress,missing,missing,"['Past', 'reason', 'hunted;', 'and', 'no', 'sooner', 'had']",156,Shakespeare,-0.25,0.25
1794,2184,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Past', 'reason', 'hated', 'as', 'a', 'swallow', 'bait']",157,Shakespeare,-0.575,0.475
1795,2185,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['On', 'purpose', 'laid', 'to', 'make', 'the', 'taker', 'mad']",157,Shakespeare,-0.625,1.0
1796,2186,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Mad', 'in', 'pursuit', 'and', 'in', 'possession', 'so;']",157,Shakespeare,-0.625,1.0
1797,2187,11,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['Had', 'having', 'and', 'in', 'quest', 'to', 'have', 'extreme;']",157,Shakespeare,-0.125,1.0
1798,2188,9,unstress,stress,unstress,stress,missing,stress,stress,unstress,missing,missing,missing,missing,"['A', 'bliss', 'in', 'and', 'provd', 'a', 'very', 'woe;']",157,Shakespeare,0.2,0.3
1799,2189,10,unstress,stress,unstress,stress,missing,missing,unstress,stress,unstress,stress,missing,missing,"['Before', 'a', 'joy', 'proposd;', 'behind', 'a', 'dream']",157,Shakespeare,0.2,0.45
1800,2190,10,stress,stress,unstress,stress,stress,missing,stress,stress,stress,stress,missing,missing,"['All', 'this', 'the', 'world', 'well', 'knows;', 'yet', 'none', 'knows', 'well']",157,Shakespeare,0.0,0.0
1801,2191,11,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,stress,missing,"['To', 'shun', 'the', 'heaven', 'that', 'leads', 'men', 'to', 'this', 'hell']",157,Shakespeare,0.0,0.0
1802,2195,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['My', 'mistress', 'eyes', 'are', 'nothing', 'like', 'the', 'sun;']",157,Shakespeare,0.0,0.0
1803,2196,10,stress,unstress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['Coral', 'is', 'far', 'more', 'red', 'than', 'her', 'lips', 'red']",157,Shakespeare,0.15,0.375
1804,2197,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['If', 'snow', 'be', 'white', 'why', 'then', 'her', 'breasts', 'are', 'dun;']",157,Shakespeare,0.0,0.0
1805,2198,10,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['If', 'hairs', 'be', 'wires', 'black', 'wires', 'grow', 'on', 'her', 'head']",158,Shakespeare,-0.166666666667,0.433333333333
1806,2199,10,stress,stress,stress,stress,unstress,missing,missing,stress,unstress,stress,missing,missing,"['I', 'have', 'seen', 'roses', 'damaskd', 'red', 'and', 'white']",158,Shakespeare,0.0,0.0
1807,2200,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['But', 'no', 'such', 'roses', 'see', 'I', 'in', 'her', 'cheeks;']",158,Shakespeare,0.0,0.5
1808,2201,10,unstress,stress,stress,unstress,stress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'in', 'some', 'perfumes', 'is', 'there', 'more', 'delight']",158,Shakespeare,0.5,0.5
1809,2202,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Than', 'in', 'the', 'breath', 'that', 'from', 'my', 'mistress', 'reeks']",158,Shakespeare,0.0,0.0
1810,2203,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['I', 'love', 'to', 'hear', 'her', 'speak', 'yet', 'well', 'I', 'know']",158,Shakespeare,0.5,0.6
1811,2204,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['That', 'music', 'hath', 'a', 'far', 'more', 'pleasing', 'sound']",158,Shakespeare,0.333333333333,0.633333333333
1812,2205,9,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['I', 'grant', 'I', 'never', 'saw', 'a', 'goddess']",158,Shakespeare,0.0,0.0
1813,2206,10,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['My', 'mistress', 'when', 'she', 'walks', 'treads', 'on', 'the', 'ground']",158,Shakespeare,0.0,0.0
1814,2207,11,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['And', 'yet', 'by', 'heaven', 'I', 'think', 'my', 'love', 'as', 'rare']",158,Shakespeare,0.4,0.75
1815,2208,9,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,missing,"['As', 'any', 'she', 'belied', 'with', 'false', 'compare']",158,Shakespeare,-0.4,0.6
1816,2212,10,stress,stress,stress,missing,missing,missing,stress,stress,stress,stress,missing,missing,"['Thou', 'art', 'as', 'tyrannous', 'so', 'as', 'thou', 'art']",159,Shakespeare,0.0,0.0
1817,2213,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['As', 'those', 'whose', 'beauties', 'proudly', 'make', 'them', 'cruel;']",159,Shakespeare,-0.1,1.0
1818,2214,10,unstress,stress,stress,missing,unstress,stress,stress,stress,unstress,stress,missing,missing,"['For', 'well', 'thou', 'knowst', 'to', 'my', 'dear', 'doting', 'heart']",159,Shakespeare,0.0,0.0
1819,2215,11,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,"['Thou', 'art', 'the', 'fairest', 'and', 'most', 'precious', 'jewel']",159,Shakespeare,0.5,0.75
1820,2216,9,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,missing,missing,"['Yet', 'in', 'good', 'faith', 'some', 'say', 'that', 'thee', 'behold']",159,Shakespeare,0.7,0.6
1821,2217,11,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Thy', 'face', 'hath', 'not', 'the', 'power', 'to', 'make', 'love', 'groan;']",159,Shakespeare,0.5,0.6
1822,2218,10,unstress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['To', 'say', 'they', 'err', 'I', 'dare', 'not', 'be', 'so', 'bold']",159,Shakespeare,0.333333333333,0.666666666667
1823,2220,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['And', 'to', 'be', 'sure', 'that', 'is', 'not', 'false', 'I', 'swear']",159,Shakespeare,0.35,0.744444444444
1824,2221,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['A', 'thousand', 'groans', 'but', 'thinking', 'on', 'thy', 'face']",159,Shakespeare,0.0,0.0
