id,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
1454,112,5,900,7,1,376.0,,6668.5,2755.5,3471.28,2755.5
1455,36,7,1200,7,2,317379.56,,183442.0,81488.5,258658.0,81488.5
1456,46,3,1100,4,1,,,,,,
1457,61,7,1400,7,1,,,,,,
1458,41,6,1600,6,2,97683.76,,47319.0,17494.5,36520.8,17494.5
1459,26,7,1300,5,1,8944.73,,23136.0,9025.5,15188.4,9025.5
1460,47,2,1100,4,1,11517.33,,7982.0,916.5,17269.2,916.5
1461,38,8,1350,6,1,207710.25,,221621.0,96453.4,95298.9,96453.4
1462,31,9,1650,4,1,12381.02,,8830.0,1197.5,8531.7,1197.5
1463,19,4,2100,5,2,30547.58,,35104.5,10353.5,58467.3,10353.5
1464,14,7,1200,5,1,73300.68,,101342.0,41335.5,52237.4,41335.5
1465,112,6,900,7,1,65.6,,8446.5,3775.0,4178.14,3775.0
1466,36,8,1400,7,2,275200.29,,178772.0,75587.9,229486.0,75587.9
1467,46,4,1100,4,1,,,,,,
1468,61,8,1400,7,1,,,,,,
1469,41,7,1050,6,2,72234.69,,71130.0,27474.5,57784.7,27474.5
1470,26,8,1200,5,1,7066.86,,12008.5,5099.5,10192.5,5099.5
1471,47,3,1300,4,1,16345.45,,5483.5,894.0,16351.7,894.0
1472,38,9,1100,6,1,139723.65,,243568.0,108604.0,91613.8,108604.0
1473,19,5,1300,5,2,19063.43,,22349.5,8563.0,46104.1,8563.0
1474,14,8,1615,5,1,41576.45,,81745.0,36523.0,44605.5,36523.0
1475,49,1,1000,5,1,4311.85,,8438.0,2374.5,5952.28,2374.5
1476,36,9,1400,7,2,157006.17,,161270.0,75150.5,228319.0,75150.5
1477,46,5,1200,4,1,,,,,,
1478,41,8,1050,6,2,88655.52,,79425.0,32340.0,66297.0,32340.0
1479,47,4,1300,4,1,4607.24,,10692.0,2450.0,20618.0,2450.0
1480,19,6,1300,5,2,71133.21,,41829.0,14793.0,61380.6,14793.0
1481,49,2,1310,5,1,37247.43,,19645.5,4362.0,17377.8,4362.0
1482,46,6,1600,4,1,,,,,,
1483,47,5,1600,4,1,4614.13,,10638.0,2924.0,18249.4,2924.0
1484,19,7,1200,5,2,37706.76,,45359.0,17139.0,89045.9,17139.0
1485,49,3,1210,5,1,21442.36,,16734.0,3805.0,12695.2,3805.0
1486,47,6,2020,4,1,15345.85,,15000.5,3586.0,36780.3,3586.0
1487,19,8,1600,5,2,45042.7,,32723.0,11155.0,74264.6,11155.0
1488,49,4,1000,5,1,10941.9,,9483.0,3069.5,7882.81,3069.5
1489,47,7,1800,4,1,10539.76,,13937.5,4033.0,35303.8,4033.0
1490,49,5,1000,5,1,14965.89,,11446.0,1996.5,10273.7,1996.5
1491,49,6,1210,5,1,6429.09,,11988.0,2954.5,10224.5,2954.5
1492,40,1,1000,5,1,17939.75,,11386.0,4586.5,14652.3,4586.5
1493,94,1,2100,2,3,12938.15,,9328.5,3719.0,11452.9,3719.0
1494,113,1,1200,8,1,35316.01,,25968.0,10018.0,14158.4,10018.0
1495,32,1,1400,4,1,50833.93,,24110.0,10985.0,39205.6,10985.0
1496,40,2,1400,5,1,3070.65,,9061.5,3385.5,8059.42,3385.5
1497,94,2,1100,2,3,3041.86,,6053.5,2631.5,6989.37,2631.5
1498,113,2,1450,8,1,25642.0,,24438.0,12261.5,18949.2,12261.5
1499,32,2,1400,4,1,12885.43,,12566.5,5520.5,26611.3,5520.5
1500,40,3,1200,5,1,36880.04,,14334.5,3546.5,17044.3,3546.5
1501,94,3,1200,2,3,24827.19,,10214.5,3460.5,14393.5,3460.5
1502,32,3,1400,4,1,29921.57,,18408.5,8259.5,31652.9,8259.5
1503,113,3,1100,8,1,6268.72,,17829.0,8926.5,11331.8,8926.5
1504,40,4,1200,5,1,51911.49,,21997.0,7569.0,24069.8,7569.0
1505,94,4,1500,2,3,32491.31,,11763.5,3853.5,15040.7,3853.5
1506,32,4,1600,4,1,26497.17,,18555.5,9402.5,34871.1,9402.5
1507,113,4,1100,8,1,31329.48,,32580.8,15991.0,23325.0,15991.0
1508,40,5,1400,5,1,27675.04,,19562.5,8907.5,20454.2,8907.5
1509,32,5,2200,4,1,31493.9,,18635.0,4347.5,33610.1,4347.5
1510,94,5,1500,2,3,19131.84,,13283.0,4857.0,14412.6,4857.0
1511,55,1,1300,5,1,22190.62,,9675.5,3289.5,20658.6,3289.5
1512,114,1,1300,4,1,10004.32,,2880.0,340.0,5060.0,340.0
1513,113,5,1450,8,1,12553.67,,26943.9,13333.0,15878.2,13333.0
1514,40,6,1400,5,1,28269.82,,13272.5,5142.0,10750.2,5142.0
1515,32,6,1600,4,1,29231.97,,29230.5,15258.5,49237.7,15258.5
1516,94,6,1200,2,3,16762.08,,12348.5,4298.5,12797.2,4298.5
1517,55,2,2120,5,1,5418.89,,6033.0,2371.5,15896.2,2371.5
1518,113,6,1600,8,1,6656.39,,25688.7,13767.0,13520.4,13767.0
1519,114,2,1400,4,1,1693.36,,1662.0,411.0,6221.0,411.0
1520,32,7,1200,4,1,28406.87,,25766.5,9743.5,42643.9,9743.5
1521,40,7,1000,5,1,16300.2,,32942.0,10489.0,23876.8,10489.0
1522,94,7,1200,2,3,49787.31,,24506.5,7130.5,23165.9,7130.5
1523,55,3,1600,5,1,5886.76,,7362.0,2967.0,17078.0,2967.0
1524,113,7,1200,8,1,7104.11,,32148.5,12653.5,16478.2,12653.5
1525,32,8,1600,4,1,24493.31,,33625.0,13606.0,53054.9,13606.0
1526,114,3,1200,4,1,67.63,,1282.0,355.0,7483.65,355.0
1527,40,8,1600,5,1,33283.87,,28892.0,11967.0,25142.4,11967.0
1528,94,8,1100,2,3,47063.35,,15905.0,4548.5,14077.9,4548.5
1529,32,9,1400,4,1,66829.43,,43084.5,15175.0,59177.6,15175.0
1530,55,4,1200,5,1,15957.27,,10410.0,3817.5,21083.3,3817.5
1531,114,4,1200,4,1,551.08,,4291.5,1360.0,9015.75,1360.0
1532,55,5,1200,5,1,20967.24,,12539.0,4530.0,24142.1,4530.0
1533,114,5,1200,4,1,2672.17,,6866.5,1877.5,11741.7,1877.5
1534,55,6,1200,5,1,10598.91,,10722.5,4853.5,25501.4,4853.5
1535,114,6,2200,4,1,14139.44,,9911.5,3312.5,29608.7,3312.5
1536,55,7,1400,5,1,12130.7,,13777.5,5732.5,27294.9,5732.5
1537,114,7,1600,4,1,15258.52,,7671.0,2331.0,19259.6,2331.0
1538,115,1,1600,6,1,13485.64,,16677.0,7607.5,13736.5,7607.5
1539,46,1,1000,4,1,64219.76,,9547.0,2408.0,10736.5,2408.0
1540,115,2,1100,6,1,29998.78,,18543.5,9328.5,13574.2,9328.5
1541,46,2,1000,4,1,74826.69,,14837.0,3447.0,16033.4,3447.0
1542,115,3,1200,6,1,14164.09,,18965.0,7328.0,13820.1,7328.0
1543,46,3,1200,4,1,45357.14,,10687.5,2695.5,13268.3,2695.5
1544,115,4,1300,6,1,25958.39,,22376.0,13440.5,18680.8,13440.5
1545,46,4,1100,4,1,69924.19,,16908.5,7247.5,21526.4,7247.5
1546,115,5,1400,6,1,25576.82,,25356.0,8966.5,22170.2,8966.5
1547,46,5,1300,4,1,58075.25,,16396.5,6792.5,16788.8,6792.5
1548,115,6,1400,6,1,17020.03,,28741.5,13519.0,19210.4,13519.0
1549,46,6,1300,4,1,48670.51,,19317.5,8539.0,18532.6,8539.0
1550,115,7,1600,6,1,46711.54,,41888.0,18570.5,24135.6,18570.5
1551,46,7,1600,4,1,55815.14,,20797.5,8331.5,25466.9,8331.5
1552,115,8,1100,6,1,33842.18,,36701.0,17017.5,24063.6,17017.5
1553,46,8,1900,4,1,50208.45,,23999.5,12248.5,28839.6,12248.5
1554,46,9,2000,4,1,119857.52,,69180.0,27108.0,84343.0,27108.0
1555,83,1,1005,3,1,19653.81,,10226.0,5211.5,18223.5,5211.5
1556,63,1,2125,8,2,24201.07,,11770.0,5722.0,7948.58,5722.0
1557,39,1,1300,5,1,13466.12,,6242.0,1478.5,5014.32,1478.5
1558,83,2,1205,3,1,10296.62,,9898.0,5153.0,16360.1,5153.0
1559,28,1,1600,6,3,20505.2,,10451.0,4397.0,7581.28,4397.0
1560,63,2,1570,8,2,33725.43,,10935.5,3977.5,7907.79,3977.5
1561,83,3,1815,3,1,6648.79,,10793.0,5881.0,18109.1,5881.0
1562,39,2,1300,5,1,14944.19,,6541.5,2587.5,5984.07,2587.5
1563,28,2,1600,6,3,12956.05,,15035.5,5760.5,9874.14,5760.5
1564,83,4,2015,3,1,20948.96,,14082.5,6798.5,23328.5,6798.5
1565,63,3,1350,8,2,8603.59,,13354.5,6426.0,8488.41,6426.0
1566,39,3,1100,5,1,12904.4,,7741.5,2759.0,8445.08,2759.0
1567,28,3,1200,6,3,25606.44,,23815.0,9592.5,19774.7,9592.5
1568,83,5,1610,3,1,10391.49,,10552.0,5642.5,21580.0,5642.5
1569,63,4,1350,8,2,13738.22,,12211.5,4299.5,6279.13,4299.5
1570,39,4,1300,5,1,28926.6,,15171.5,5538.5,16124.8,5538.5
1571,83,6,1610,3,1,25529.76,,15452.0,7823.0,24931.1,7823.0
1572,28,4,1200,6,3,14142.63,,13921.5,6891.0,8841.28,6891.0
1573,63,5,1350,8,2,38705.28,,20975.0,8573.5,15337.9,8573.5
1574,39,5,1560,5,1,15798.56,,7671.5,3100.5,8321.4,3100.5
1575,83,7,1205,3,1,8470.82,,12283.0,6952.5,25826.2,6952.5
1576,28,5,1000,6,3,18922.77,,22506.5,10103.0,15550.5,10103.0
1577,63,6,900,8,2,19853.63,,23250.5,8447.0,14936.3,8447.0
1578,83,8,1205,3,1,19966.28,,18368.0,8707.5,33883.6,8707.5
1579,39,6,1100,5,1,4820.73,,7771.5,2970.0,6253.24,2970.0
1580,28,6,1300,6,3,39040.74,,30587.0,10764.0,18554.9,10764.0
1581,83,9,1815,3,1,33009.68,,21037.5,9662.5,34042.8,9662.5
1582,63,7,900,8,2,9661.83,,26433.5,10936.5,11554.5,10936.5
1583,39,7,1560,5,1,28196.23,,16186.5,5451.0,13051.6,5451.0
1584,28,7,1300,6,3,23348.78,,30086.0,10466.5,16305.2,10466.5
1585,83,10,1005,3,1,9856.18,,19434.0,8046.5,39607.5,8046.5
1586,14,1,1050,8,1,15537.8,,7965.0,5374.0,8859.34,5374.0
1587,14,2,1050,8,1,38266.71,,10001.5,3842.0,6707.76,3842.0
1588,16,1,3292,6,2,27691.55,,5942.0,1122.0,3702.6,1122.0
1632,89,1,1050,5,1,37039.4,,16412.0,4611.0,10654.1,4611.0
1633,80,1,2350,2,1,38329.78,,15643.5,6277.5,18320.9,6277.5
1634,89,2,1200,5,1,30395.36,,21288.5,7780.0,15625.5,7780.0
1635,80,2,1300,2,1,8045.14,,13955.5,8137.0,20515.5,8137.0
1636,80,3,1400,2,1,39914.94,,32606.0,13944.5,40273.6,13944.5
1637,89,3,1050,5,1,26195.03,,16286.0,6846.0,12381.8,6846.0
1638,72,1,1000,6,3,14829.18,,6675.0,1335.0,14095.6,1335.0
1639,80,4,2350,2,1,35824.88,,17261.0,9217.5,21518.7,9217.5
1640,89,4,1300,5,1,17950.06,,20807.5,9545.5,15761.8,9545.5
1641,80,5,1300,2,1,51407.6,,27868.5,7930.5,31320.4,7930.5
1642,72,2,1500,6,3,21338.38,,20202.5,9176.5,27339.0,9176.5
1643,89,5,1500,5,1,18687.93,,20695.0,9773.0,16110.8,9773.0
1644,80,6,1300,2,1,25924.48,,20211.0,5841.5,26822.0,5841.5
1645,72,3,1200,6,3,15983.0,,15938.0,6352.5,20359.9,6352.5
1646,80,7,1100,2,1,87174.41,,32689.0,11892.0,44695.7,11892.0
1647,89,6,1100,5,1,18595.34,,21634.5,9255.5,12445.9,9255.5
1648,72,4,1200,6,3,21055.06,,21713.0,8592.0,29665.0,8592.0
1649,80,8,1700,2,1,61808.17,,55784.0,17839.5,72057.2,17839.5
1650,89,7,1300,5,1,33997.95,,31479.0,11215.5,25090.1,11215.5
1651,72,5,2000,6,3,22382.53,,21796.5,9532.0,30525.5,9532.0
1652,72,6,1200,6,3,24697.87,,30954.0,12073.5,37965.5,12073.5
1653,72,7,1600,6,3,20736.59,,23367.0,11028.0,43196.7,11028.0
1654,72,8,1600,6,3,16718.57,,26624.0,11849.0,45449.2,11849.0
1655,23,1,1350,2,2,15824.71,,10836.5,2408.5,5671.19,2408.5
1656,2,1,1400,2,1,24210.55,,13787.0,5061.5,10738.2,5061.5
1657,23,2,1600,2,2,25455.62,,20019.0,2466.0,11936.5,2466.0
1658,32,1,2200,4,1,38941.48,,12318.0,2760.5,19011.3,2760.5
1659,30,1,1000,8,1,7379.56,,7474.0,1791.0,7961.79,1791.0
1660,2,2,1400,2,1,16234.25,,16038.0,3658.5,12190.1,3658.5
1661,32,2,1000,4,1,27486.34,,25814.5,10223.5,36936.2,10223.5
1662,23,3,1350,2,2,11505.52,,23887.5,6.0,8107.41,6.0
1663,30,2,1666,8,1,26383.15,,21213.0,7950.5,17800.5,7950.5
1664,2,3,1600,2,1,24559.59,,11273.0,3766.0,15310.0,3766.0
1665,32,3,1200,4,1,29578.44,,26141.0,10096.5,47077.5,10096.5
1666,23,4,1200,2,2,56434.31,,34855.0,4254.0,18806.0,4254.0
1667,30,3,1350,8,1,42809.67,,29466.5,8419.5,22214.5,8419.5
1668,32,4,1200,4,1,58049.87,,41188.6,14706.6,57135.5,14706.6
1669,2,4,1200,2,1,18821.32,,34907.0,6825.0,27362.5,6825.0
1670,23,5,1100,2,2,61038.05,,44321.5,6960.5,30258.8,6960.5
1671,30,4,2150,8,1,14013.24,,32157.6,13322.5,19993.7,13322.5
1672,32,5,1600,4,1,27157.59,,24063.5,8668.0,34972.4,8668.0
1673,2,5,1200,2,1,19121.16,,24980.5,8870.5,4300.35,8870.5
1674,23,6,1100,2,2,46669.53,,12549.0,5411.5,3483.95,5411.5
1675,32,6,1000,4,1,35264.02,,11556.0,4999.0,14746.5,4999.0
1676,30,5,1666,8,1,12394.3,,5179.5,2654.0,2758.29,2654.0
1677,2,6,1200,2,1,35406.54,,3902.5,2320.5,2061.66,2320.5
1678,32,7,1400,4,1,68336.49,,46408.1,17331.4,55227.9,17331.4
1679,23,7,1350,2,2,32194.6,,33645.0,10534.5,15018.0,10534.5
1680,30,6,1350,8,1,31463.71,,33504.2,12244.5,23914.2,12244.5
1682,2,7,1400,2,1,6150.06,,15443.0,3996.5,9134.56,3996.5
1683,32,8,1600,4,1,72330.3,,46693.9,16997.8,57318.6,16997.8
1684,23,8,1600,2,2,39185.95,,35056.9,9892.5,24360.5,9892.5
1686,30,7,1350,8,1,17708.32,,25078.0,8215.5,15276.7,8215.5
1687,32,9,1200,4,1,41992.54,,40971.5,14829.0,69192.3,14829.0
1688,2,8,1600,2,1,1919.17,,17620.0,6962.5,9922.16,6962.5
1693,116,2,1000,1,1,3808.04,,8176.5,3069.0,12696.9,3069.0
1694,76,1,1800,2,2,107564.79,,47224.5,11446.0,18950.9,11446.0
1695,77,1,2000,5,2,182008.81,,54034.0,16061.0,78513.1,16061.0
1696,37,1,2100,3,2,8000.17,,5816.5,1408.5,2557.29,1408.5
1697,116,3,1000,1,1,51527.21,,16933.0,5117.0,30016.6,5117.0
1698,76,2,2400,2,2,123517.16,,69345.0,18007.0,24370.6,18007.0
1699,66,1,1500,7,1,69945.76,,38424.0,18437.5,22991.9,18437.5
1700,77,2,1400,5,2,220682.26,,97209.5,45340.5,131361.0,45340.5
1701,37,2,1250,3,2,9318.32,,7767.5,2186.5,3383.44,2186.5
1702,41,1,1600,6,1,26095.4,,29978.5,12818.0,22504.4,12818.0
1703,42,1,1200,8,1,10440.08,,4199.5,1007.0,3051.68,1007.0
1704,116,4,1600,1,1,23314.57,,10446.0,4011.5,12604.4,4011.5
1705,76,3,1000,2,2,121677.87,,77315.0,23863.0,23585.3,23863.0
1706,66,2,1800,7,1,74323.84,,36328.5,7510.5,22228.2,7510.5
1707,77,3,2000,5,2,161523.58,,84556.5,19398.5,111962.0,19398.5
1708,37,3,1150,3,2,5539.77,,22288.5,5999.0,11764.9,5999.0
1709,41,2,1050,6,1,16435.89,,27595.5,12450.5,27224.6,12450.5
1710,42,2,1200,8,1,29108.75,,9919.5,3958.0,7595.77,3958.0
1711,116,5,1600,1,1,12175.56,,5981.0,2858.0,8894.86,2858.0
1712,76,4,1400,2,2,80875.19,,85668.0,43176.0,29306.8,43176.0
1713,19,1,1000,5,1,25020.6,,7547.5,1832.0,25387.1,1832.0
1714,66,3,1000,7,1,59487.53,,56160.5,24209.5,33746.5,24209.5
1715,77,4,1700,5,2,256754.15,,119498.0,53610.0,151237.0,53610.0
1716,37,4,3200,3,2,14010.08,,12575.5,2617.0,6219.65,2617.0
1717,41,3,2000,6,1,59013.37,,39060.5,15693.0,31791.0,15693.0
1718,42,3,900,8,1,9749.08,,7244.5,2768.5,6980.98,2768.5
1719,116,6,1200,1,1,4064.68,,5716.5,1524.5,12940.8,1524.5
1720,76,5,1200,2,2,183608.88,,95186.5,21950.5,46913.2,21950.5
1721,19,2,1400,5,1,56284.89,,24017.5,4734.0,40040.5,4734.0
1722,66,4,2200,7,1,62642.69,,74723.0,37773.5,38438.8,37773.5
1723,77,5,1400,5,2,289005.37,,206190.0,91798.0,243076.0,91798.0
1724,37,5,1250,3,2,6030.84,,20877.5,8049.5,9812.49,8049.5
1725,41,4,2500,6,1,59462.79,,53482.5,18236.5,35714.8,18236.5
1726,42,4,900,8,1,12401.73,,10400.0,3918.0,7927.62,3918.0
1727,116,7,2000,1,1,18425.81,,13971.5,4186.0,17752.8,4186.0
1728,76,6,1200,2,2,210149.35,,122248.0,36380.0,56601.8,36380.0
1729,19,3,1300,5,1,70012.49,,32032.5,4321.0,44010.5,4321.0
1730,66,5,1400,7,1,125803.35,,121480.0,50182.5,66651.0,50182.5
1731,77,6,1000,5,2,220664.64,,187552.0,91309.0,229354.0,91309.0
1732,37,6,1150,3,2,40371.5,,23123.5,5651.5,10825.5,5651.5
1733,41,5,1100,6,1,82551.98,,48679.0,18142.0,43680.0,18142.0
1734,42,5,1800,8,1,15892.8,,16651.0,6598.5,11143.1,6598.5
1735,116,8,2000,1,1,10999.61,,13138.0,5063.0,23304.0,5063.0
1736,76,7,1600,2,2,163248.74,,184076.0,77257.0,75342.2,77257.0
1737,19,4,1600,5,1,69167.26,,30908.0,7684.0,46004.7,7684.0
1738,66,6,1200,7,1,170617.43,,115784.0,40100.0,66218.6,40100.0
1739,77,7,1200,5,2,305502.99,,224175.0,92248.7,235355.0,92248.7
1740,37,7,1350,3,2,21749.92,,35982.0,12673.5,15881.4,12673.5
1741,41,6,1200,6,1,61605.44,,57336.5,21769.0,44065.7,21769.0
1742,42,6,1200,8,1,9111.62,,18913.5,6352.0,10295.3,6352.0
1743,116,9,1000,1,1,23846.78,,15402.5,5071.5,21831.1,5071.5
1744,76,8,1200,2,2,97007.28,,194177.0,87312.5,64864.6,87312.5
1745,19,5,1400,5,1,90189.95,,29602.5,5705.0,41666.0,5705.0
1746,66,7,1600,7,1,104779.95,,125304.0,58640.0,76557.0,58640.0
1747,77,8,1400,5,2,400578.77,,230104.0,97207.8,264314.0,97207.8
1748,37,8,1350,3,2,7496.13,,30319.0,6573.5,10279.2,6573.5
1749,41,7,1200,6,1,96337.2,,72107.0,29369.0,54412.2,29369.0
1750,42,7,1400,8,1,18383.64,,19039.0,6348.0,13222.8,6348.0
1751,116,10,1600,1,1,25789.41,,20633.0,6223.0,30052.0,6223.0
1752,76,9,1200,2,2,135414.47,,175612.0,71820.0,73183.0,71820.0
1753,19,6,1200,5,1,21063.84,,16695.5,6030.0,48218.6,6030.0
1754,66,8,1200,7,1,83464.65,,89958.0,36851.0,47603.3,36851.0
1755,77,9,1200,5,2,215574.98,,213236.0,89770.5,255781.0,89770.5
1756,49,1,870,7,1,17774.73,,13738.0,3356.5,11903.2,3356.5
1757,41,8,1200,6,1,124899.85,,91884.5,34241.0,64602.1,34241.0
1758,19,7,1000,5,1,64344.07,,53740.0,17093.0,79479.6,17093.0
1759,49,2,1200,7,1,20601.56,,23139.5,6808.5,21900.0,6808.5
1760,19,8,2100,5,1,48714.91,,50588.0,17377.5,97074.7,17377.5
1761,49,3,1200,7,1,15837.23,,20329.5,6251.5,20810.0,6251.5
1762,49,4,1625,7,1,11237.5,,18633.5,5814.0,16380.4,5814.0
1763,49,5,1000,7,1,24474.91,,17291.5,4255.0,14363.3,4255.0
1764,49,6,1050,7,1,6079.62,,13597.0,4830.5,12720.3,4830.5
1765,49,7,1200,7,1,7649.94,,10596.0,3864.0,10788.4,3864.0
1766,1,1,1600,1,1,9980.47,,5244.0,2338.5,11752.0,2338.5
1767,31,1,1000,4,1,7675.09,,3082.5,430.0,4199.54,430.0
1768,40,1,1800,5,2,26525.34,,9399.0,3960.0,9810.93,3960.0
1769,1,2,1600,1,1,14175.55,,6382.5,2623.0,13583.3,2623.0
1770,31,2,1150,4,1,8818.08,,4598.0,1265.5,6388.27,1265.5
1771,15,1,1200,6,1,41237.24,,21261.5,9775.5,47080.6,9775.5
1772,52,1,900,7,1,12217.94,,13403.5,5786.0,10905.2,5786.0
1773,1,3,1000,1,1,7334.51,,7119.5,3176.5,15538.5,3176.5
1774,40,2,1600,5,2,2441.46,,8883.5,3076.5,6899.2,3076.5
1775,29,1,1750,1,1,17540.77,,14522.0,5141.0,9963.35,5141.0
1776,15,2,1400,6,1,30847.87,,20352.5,9953.5,45732.0,9953.5
1777,31,3,1350,4,1,855.04,,3001.5,946.5,2982.95,946.5
1778,96,1,1430,3,2,11277.7,,3666.5,0.5,3434.85,0.5
1779,52,2,1400,7,1,5133.92,,11346.5,5667.5,8238.89,5667.5
1780,1,4,1100,1,1,24090.94,,10981.0,3992.0,22327.8,3992.0
1781,40,3,1000,5,2,14954.97,,11981.0,5157.5,11476.7,5157.5
1782,29,2,1000,1,1,23051.65,,22777.5,8953.5,14546.5,8953.5
1783,15,3,3900,6,1,43773.68,,16571.0,8335.0,33713.6,8335.0
1784,31,4,1650,4,1,1443.36,,4755.5,2016.5,4874.47,2016.5
1785,96,2,1430,3,2,4421.77,,3144.5,640.5,3210.82,640.5
1786,52,3,1400,7,1,8739.3,,11253.0,4911.0,8256.16,4911.0
1787,1,5,1600,1,1,19935.58,,8554.5,3272.5,19632.7,3272.5
1788,40,4,1000,5,2,5864.84,,12858.5,5036.0,9543.33,5036.0
1789,29,3,1500,1,1,16740.26,,21221.5,9810.0,12211.8,9810.0
1790,15,4,3900,6,1,67748.37,,24197.0,10288.0,46056.1,10288.0
1791,31,5,1350,4,1,4761.71,,5423.5,2393.5,7129.61,2393.5
1792,96,3,1000,3,2,775.95,,3094.0,887.5,4349.41,887.5
1793,52,4,900,7,1,16754.81,,11752.0,5097.0,8927.86,5097.0
1794,1,6,1600,1,1,16178.06,,11477.0,3771.5,23151.4,3771.5
1795,40,5,1200,5,2,18167.29,,13837.0,6768.5,11185.0,6768.5
1796,29,4,1280,1,1,24215.49,,24617.0,11124.0,16640.9,11124.0
1797,15,5,2100,6,1,86813.89,,35124.5,16594.5,72275.9,16594.5
1798,31,6,1350,4,1,4038.09,,6018.5,2145.5,7394.09,2145.5
1799,96,4,1430,3,2,7595.3,,3695.5,701.5,5290.13,701.5
1800,52,5,1600,7,1,15963.89,,14180.0,5580.0,7695.19,5580.0
1801,1,7,2100,1,1,6118.03,,8813.5,3698.5,18361.9,3698.5
1802,40,6,1400,5,2,48365.13,,22585.0,7415.0,21312.9,7415.0
1803,15,6,1200,6,1,77529.34,,41878.5,19048.0,74516.0,19048.0
1804,29,5,1280,1,1,18093.9,,23425.0,6386.5,10108.4,6386.5
1805,31,7,1000,4,1,20854.25,,7353.5,1974.0,9420.4,1974.0
1806,57,1,1200,4,1,1564.91,,984.0,180.5,1168.0,180.5
1807,96,5,1000,3,2,3281.63,,6083.5,1334.0,6498.97,1334.0
1808,1,8,1200,1,1,11787.45,,7995.5,2129.5,18262.5,2129.5
1809,52,6,1000,7,1,18678.2,,18334.0,6171.5,11071.4,6171.5
1810,40,7,1200,5,2,12067.25,,18184.0,7205.0,18473.7,7205.0
1811,15,7,1600,6,1,44312.1,,34038.5,16509.0,71823.2,16509.0
1812,29,6,1000,1,1,39313.34,,32958.5,20894.0,25030.4,20894.0
1813,31,8,1000,4,1,11829.47,,4064.5,1120.0,7191.91,1120.0
1814,1,9,1400,1,1,11379.5,,9813.5,3816.0,21464.7,3816.0
1815,57,2,1100,4,1,997.03,,1367.5,249.5,1644.5,249.5
1816,96,6,1200,3,2,5068.53,,7522.5,2634.0,8770.71,2634.0
1817,52,7,1200,7,1,3821.56,,14089.5,7036.0,8525.38,7036.0
1818,15,8,1200,6,1,49706.57,,37697.0,17076.0,74800.6,17076.0
1819,40,8,1400,5,2,9567.24,,14735.0,4889.0,9926.05,4889.0
1820,29,7,1000,1,1,26318.85,,36755.5,12105.5,22226.5,12105.5
1821,1,10,1100,1,1,7952.88,,14102.0,5784.0,36917.0,5784.0
1822,31,9,1150,4,1,8421.15,,6726.5,1672.5,7143.9,1672.5
1823,96,7,2000,3,2,9761.59,,14569.5,4390.0,18798.8,4390.0
1824,57,3,1100,4,1,3460.1,,1633.5,165.5,4309.9,165.5
1825,57,4,1400,4,1,10024.06,,6189.5,1234.0,6804.3,1234.0
1826,107,1,983,8,1,21130.4,,11574.5,5868.5,18929.1,5868.5
1827,107,2,2108,8,1,19142.55,,7572.0,2665.0,12925.0,2665.0
1828,117,1,1255,2,1,16122.04,,7940.0,2122.0,6947.48,2122.0
1829,107,3,1208,8,1,13039.6,,12469.5,4902.5,23477.8,4902.5
1830,20,1,2000,2,1,30186.46,,9397.0,2004.0,10123.3,2004.0
1831,107,4,1208,8,1,17277.54,,10382.0,4809.0,19166.3,4809.0
1832,117,2,1255,2,1,16346.14,,8324.5,2190.0,6300.7,2190.0
1833,20,2,2000,2,1,14795.66,,15070.5,6127.0,12335.6,6127.0
1834,107,5,1208,8,1,28994.96,,13262.0,6543.5,24028.7,6543.5
1835,117,3,1005,2,1,9444.31,,13831.5,5511.0,10349.7,5511.0
1836,20,3,1200,2,1,25432.77,,16118.0,6537.5,9820.08,6537.5
1837,107,6,1208,8,1,26865.64,,15218.5,7366.5,27549.1,7366.5
1838,117,4,1005,2,1,17978.57,,18091.5,7999.5,13000.2,7999.5
1839,107,7,1208,8,1,34725.95,,14522.5,4434.0,23511.0,4434.0
1840,20,4,1300,2,1,9015.39,,17732.0,4304.5,13611.1,4304.5
1841,117,5,1905,2,1,16353.34,,20696.5,8446.5,18000.2,8446.5
1842,107,8,1208,8,1,23579.7,,13365.0,6234.5,23441.8,6234.5
1843,20,5,1400,2,1,21488.3,,17462.5,8165.0,13008.1,8165.0
1844,107,9,2108,8,1,71117.36,,23104.5,7445.5,32337.5,7445.5
1845,117,6,1605,2,1,9687.93,,25219.0,10100.5,18233.3,10100.5
1846,20,6,1100,2,1,15963.59,,19002.0,5436.0,13061.0,5436.0
1847,107,10,1608,8,1,22692.36,,22888.5,6881.5,30979.6,6881.5
1848,117,7,1305,2,1,15677.6,,22281.5,8792.0,16206.1,8792.0
1849,20,7,1200,2,1,30575.92,,29476.5,12089.5,25058.2,12089.5
1850,9,1,1100,4,3,23395.73,,7454.0,3472.0,14589.9,3472.0
1851,60,1,1624,3,1,3114.03,,9699.5,3335.5,5637.94,3335.5
1852,9,2,1000,4,3,16342.58,,10540.5,5513.5,24552.5,5513.5
1853,60,2,1012,3,1,8035.03,,11508.5,5414.0,6747.22,5414.0
1854,26,1,1000,5,1,1144.11,,4400.0,1902.0,3002.1,1902.0
