"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2014,"BMW","BMX","BMW","535d xDrive","D001500",0,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026380","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02523,0.037,195.67,0,,0.01678,0.00591,51.9,"MPG",,,,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",0,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026380","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02523,0.037,195.67,0,,0.01678,0.00591,51.9,"MPG",,,,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",0,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026380","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02523,0.037,195.67,0,,0.01678,0.00591,51.9,"MPG",,,,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026429","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.04551,0.0946,322.24,0.0333,0.00112,0.03302,0.01,31.6,"MPG",33.75,28.8,36.21,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026429","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.04551,0.0946,322.24,0.0333,0.00112,0.03302,0.01,31.6,"MPG",33.75,28.8,36.21,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026429","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.04551,0.0946,322.24,0.0333,0.00112,0.03302,0.01,31.6,"MPG",33.75,28.8,36.21,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026429","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.04551,0.0946,322.24,0.0333,0.00112,0.03302,0.01,31.6,"MPG",33.75,28.8,36.21,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026430","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02703,0.1071,194.44,0.0005,,0.01863,0.01,52.4,"MPG",,,,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026430","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02703,0.1071,194.44,0.0005,,0.01863,0.01,52.4,"MPG",,,,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026430","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02703,0.1071,194.44,0.0005,,0.01863,0.01,52.4,"MPG",,,,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",1,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026430","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02703,0.1071,194.44,0.0005,,0.01863,0.01,52.4,"MPG",,,,,,,,56,-0.2,0.01951,26.9,-0.25,0.0193,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026431","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03672,0.0392,294.36,0.0112,0.00043,0.02672,0.01,34.6,"MPG",35.41,32.86,37.49,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026431","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03672,0.0392,294.36,0.0112,0.00043,0.02672,0.01,34.6,"MPG",35.41,32.86,37.49,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026431","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03672,0.0392,294.36,0.0112,0.00043,0.02672,0.01,34.6,"MPG",35.41,32.86,37.49,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026431","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03672,0.0392,294.36,0.0112,0.00043,0.02672,0.01,34.6,"MPG",35.41,32.86,37.49,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026432","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02318,0.0188,190.29,0.0002,,0.01617,0.01,53.5,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026432","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02318,0.0188,190.29,0.0002,,0.01617,0.01,53.5,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026432","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02318,0.0188,190.29,0.0002,,0.01617,0.01,53.5,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",2,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026432","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02318,0.0188,190.29,0.0002,,0.01617,0.01,53.5,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026433","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03948,0.0459,307.19,0.0197,0.00053,0.02914,0.01,33.1,"MPG",34.31,31.03,36.77,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026433","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03948,0.0459,307.19,0.0197,0.00053,0.02914,0.01,33.1,"MPG",34.31,31.03,36.77,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026433","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03948,0.0459,307.19,0.0197,0.00053,0.02914,0.01,33.1,"MPG",34.31,31.03,36.77,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026433","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03948,0.0459,307.19,0.0197,0.00053,0.02914,0.01,33.1,"MPG",34.31,31.03,36.77,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026434","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02228,0.0343,196.03,0.0001,,0.01793,0.01,51.9,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026434","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02228,0.0343,196.03,0.0001,,0.01793,0.01,51.9,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026434","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02228,0.0343,196.03,0.0001,,0.01793,0.01,51.9,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535d xDrive","D001500",3,3,"EBMXV03.0N57","Car",255,6,"3.0-N57-F10X","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,21.4,"1","Not eqipped","EBMX10026434","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.02228,0.0343,196.03,0.0001,,0.01793,0.01,51.9,"MPG",,,,,,,,50.6,-0.208,0.02089,21.2,-0.075,0.01911,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C267652",2,3,"CBMXV03.0F10","Car",300,6,"3.0-N55-F10","M","Manual",6,"N","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.23,35.5,"1","Not eqipped","CBMX10016903","MFR","No","",,,,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline","FTP",0.0128,0.4375,368.27,0.0134,,0.00297,,24.1,"MPG",23.8,22.8,27.2,,,,,38.7,0.108,0.01912,13.3,0.056,0.01849,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C267652",2,3,"CBMXV03.0F10","Car",300,6,"3.0-N55-F10","M","Manual",6,"N","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.23,35.5,"1","Not eqipped","CBMX10016904","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00403,0.1627,215,0.0024,,0.0002,,41.3,"MPG",,,,,,,,38.7,0.108,0.01912,13.3,0.056,0.01849,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C267652",3,3,"CBMXV03.0F10","Car",300,6,"3.0-N55-F10","M","Manual",6,"N","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.23,35.5,"1","Not eqipped","CBMX10017567","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.01058,0.1095,213.82,0.0032,,0.0011,0.01,41.5,"MPG",,,,,,,,36.7,0.108,0.0185,14.7,-0.043,0.0185,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C267652",3,3,"CBMXV03.0F10","Car",300,6,"3.0-N55-F10","M","Manual",6,"N","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.23,35.5,"1","Not eqipped","CBMX10017568","MFR","No","",,,,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline","FTP",0.0159,0.4442,364.72,0.0129,,0.00327,0.01,24.3,"MPG",24.2,22.8,27.8,,,,,36.7,0.108,0.0185,14.7,-0.043,0.0185,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",0,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.6,"1","Not eqipped","CBMX10017442","MFR","No","",,,,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline","FTP",0.01241,0.1247,336.4,0.0136,,0.00323,0.01,26.5,"MPG",25.67,25.32,29.71,,,,,45.2,-0.211,0.02178,13.6,-0.042,0.01877,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",0,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.6,"1","Not eqipped","CBMX10017443","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.03313,0.104,208.04,0.006,,0.0041,0.01,42.8,"MPG",,,,,,,,45.2,-0.211,0.02178,13.6,-0.042,0.01877,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",3,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX10017444","MFR","No","",,,,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline","FTP",0.01842,0.0755,337.83,0.0147,,0.00324,0.01,26.4,"MPG",25.6,25.2,29.5,,,,,47.3,-0.211,0.02241,16.7,-0.079,0.02,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",3,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX10017445","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0389,0.1084,213.33,0.0074,,0.00485,0.01,41.8,"MPG",,,,,,,,47.3,-0.211,0.02241,16.7,-0.079,0.02,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",13,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.6,"1","Not eqipped","CBMX10022832","MFR","No","",,,,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline","FTP",0.01474,0.2171,362.15,0.0149,,0.00209,0.01,24.3,"MPG",24.7,23.22,27.7,,,,,45.2,-0.211,0.02178,13.6,-0.042,0.01877,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",13,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.6,"1","Not eqipped","CBMX10022833","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.02633,0.1519,214.91,0.0073,,0.00356,0.01,40.9,"MPG",,,,,,,,45.2,-0.211,0.02178,13.6,-0.042,0.01877,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",14,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX10022835","MFR","No","",,,,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline","FTP",0.01953,0.1554,383.59,0.0191,,0.00303,0.01,22.9,"MPG",22.92,21.87,26.7,,,,,47.3,-0.211,0.02241,16.7,-0.079,0.02,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C800682",14,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX10022836","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.03443,0.2136,215.01,0.006,,0.00393,0.01,40.9,"MPG",,,,,,,,47.3,-0.211,0.02241,16.7,-0.079,0.02,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C801916",0,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.6,"1","Not eqipped","CBMX10016920","MFR","No","",,,,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline","FTP",0.01417,0.1692,329.56,0.0109,,0.00231,,26.9,"MPG",26.3,25.8,29.9,,,,,45.2,-0.211,0.02178,10.3,0.106,0.01711,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C801916",0,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.6,"1","Not eqipped","CBMX10016921","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00164,0.0698,201.25,0.0022,,0.00031,,44.2,"MPG",,,,,,,,45.2,-0.211,0.02178,10.3,0.106,0.01711,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C801916",1,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX91001223","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0011251,0.3011089,216.9896051,0.0028914,,0.0004998,0.01,40.9,"MPG",,,,,,,,47.3,-0.211,0.02241,12.5,0.156,0.01733,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C801916",1,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX91001251","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0168225,0.3061176,382.2395438,0.0092643,,0.004068,0.01,23.3,"MPG",22.803233,22.0297017,26.4544909,,,,,47.3,-0.211,0.02241,12.5,0.156,0.01733,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C801916",1,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX91001267","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0111241,0.3073815,380.8313023,0.013293,,0.0032335,0.01,23.3,"MPG",23.4890025,22.1440741,25.8883751,,,,,47.3,-0.211,0.02241,12.5,0.156,0.01733,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"BMW","BMX","BMW","535i","C801916",1,3,"CBMXV03.0F10","Car",300,6,"3.0-A-N55-F10","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,3.08,26.7,"1","Not eqipped","CBMX91001268","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0092409,0.4423583,222.8229476,0.0029893,,0.0031877,0.01,39.8,"MPG",,,,,,,,47.3,-0.211,0.02241,12.5,0.156,0.01733,"TWC","Three-way catalyst","N","",,"N","No averaging"
